wban_id,name,state,lat,lon,ndays,nhours_with_gusts,nfourhours_with_gusts,ndays_with_gusts,nhours_with_sig_gusts,nfourhours_with_sig_gusts,ndays_with_sig_gusts,gust_hours_per_year,gust_fourhours_per_year,gust_days_per_year,sig_gust_hours_per_year,sig_gust_fourhours_per_year,sig_gust_days_per_year,nhours_with_est_reports,nfourhours_with_est_reports,ndays_with_est_reports,nhours_with_est_sig_reports,nfourhours_with_est_sig_reports,ndays_with_est_sig_reports,mean_est_reports_in_hours_with_est_reports,mean_est_reports_in_fourhours_with_est_reports,mean_est_reports_in_convective_days_with_est_reports,mean_est_sig_reports_in_hours_with_est_sig_reports,mean_est_sig_reports_in_fourhours_with_est_sig_reports,mean_est_sig_reports_in_convective_days_with_est_sig_reports,mean_est_reports_in_report_hours_with_gusts,mean_est_reports_in_report_fourhours_with_gusts,mean_est_reports_in_report_convective_days_with_gusts,mean_est_sig_reports_in_report_hours_with_sig_gusts,mean_est_sig_reports_in_report_fourhours_with_sig_gusts,mean_est_sig_reports_in_report_convective_days_with_sig_gusts
93067,DENVER CENTENNIAL AP,CO,39.57028,-104.84889,6150,9,7,7,1,1,1,0.5345122,0.4157317,0.4157317,0.059390243,0.059390243,0.059390243,36,30,28,4,3,3,1.5277778,1.8333334,1.9642857,1.75,2.3333333,2.3333333,7.5,15.0,15.0,3.0,5.0,5.0
93765,BEAUFORT MICHAEL J SMITH FIELD,NC,34.733266666666665,-76.65923666666667,6150,9,9,9,0,0,0,0.5345122,0.5345122,0.5345122,0.0,0.0,0.0,53,47,47,3,3,3,1.4339622,1.6170213,1.6170213,1.3333334,1.3333334,1.3333334,2.0,2.25,2.0,1.0,1.0,1.0
93950,MCALESTER REGIONAL AP,OK,34.88221,-95.78303000000001,6150,9,8,8,0,0,0,0.5345122,0.47512195,0.47512195,0.0,0.0,0.0,74,69,64,22,22,21,1.3918918,1.4927536,1.609375,1.1818181,1.1818181,1.2380953,2.25,2.25,3.0,1.0,1.0,1.0
94889,ANN ARBOR MUNICIPAL AP,MI,42.22278,-83.74444,6150,9,9,9,1,1,1,0.5345122,0.5345122,0.5345122,0.059390243,0.059390243,0.059390243,242,189,157,6,5,5,2.2231405,2.8412697,3.4203823,1.1666666,1.2,1.2,5.6,6.4,6.571429,1.0,1.0,1.0
94960,MINNEAPOLIS CRYSTAL AIRPORT,MN,45.062144999999994,-93.35087250000001,6150,9,9,9,0,0,0,0.5345122,0.5345122,0.5345122,0.0,0.0,0.0,175,138,121,6,6,6,2.9942858,3.731884,4.231405,1.6666666,1.6666666,1.6666666,11.833333,16.5,15.142858,1.0,1.0,1.0
14836,LANSING CAPITAL CITY AP,MI,42.77714499999999,-84.59449749999999,6848,10,10,10,0,0,0,0.5333674,0.5333674,0.5333674,0.0,0.0,0.0,138,107,96,13,10,10,1.5869565,1.9626168,2.1875,1.5384616,1.7,1.7,3.5,4.0,4.1666665,1.0,1.0,1.0
13973,JUNCTION KIMBLE COUNTY AP,TX,30.51083,-99.76639,3438,5,5,5,0,0,0,0.53119546,0.53119546,0.53119546,0.0,0.0,0.0,7,7,7,0,0,0,1.4285715,1.4285715,1.4285715,NaN,NaN,NaN,2.5,2.5,2.5,NaN,NaN,NaN
13963,LITTLE ROCK AP ADAMS FIELD,AR,34.7273,-92.2389,6940,10,10,10,2,2,2,0.52629685,0.52629685,0.52629685,0.10525937,0.10525937,0.10525937,287,224,201,12,11,11,2.1114984,2.6651785,2.9651742,1.1666666,1.1818181,1.1818181,5.5,6.5,6.7777777,1.0,1.0,1.0
13762,FENTRESS NAVAL AUXILIARY FIELD,VA,36.700723,-76.129413,2802,4,4,4,0,0,0,0.52141327,0.52141327,0.52141327,0.0,0.0,0.0,82,67,64,1,1,1,1.6219512,1.9552239,2.046875,1.0,1.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0
12923,GALVESTON SCHOLES FIELD,TX,29.2733,-94.8592,4932,7,7,7,0,0,0,0.51840025,0.51840025,0.51840025,0.0,0.0,0.0,37,33,29,1,1,1,1.3243244,1.4848485,1.6896552,1.0,1.0,1.0,2.0,2.0,3.5,1.0,1.0,1.0
03160,MERCURY DESERT ROCK AP,NV,36.620580000000004,-116.02779000000001,2863,4,4,4,0,0,0,0.51030385,0.51030385,0.51030385,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53922,FAYETTEVILLE SPRINGDALE NW AR REGL AP,AR,36.28333,-94.3,5816,8,8,8,1,1,1,0.50240713,0.50240713,0.50240713,0.06280089,0.06280089,0.06280089,213,182,162,50,47,42,1.9201878,2.2417583,2.5123458,1.5,1.5957447,1.7857143,4.3333335,6.428571,7.571429,1.0,2.0,2.0
53912,CORSICANA CAMPBELL FIELD,TX,32.03111,-96.39889,5844,8,7,7,1,1,1,0.5,0.4375,0.4375,0.0625,0.0625,0.0625,87,72,64,7,5,4,1.4137931,1.6388888,1.828125,1.7142857,2.2,2.75,5.0,5.0,5.0,1.0,1.0,1.0
04826,WISCONSIN RAPIDS ALEXANDER FIELD,WI,44.359105,-89.836945,5936,8,8,8,1,1,1,0.49225068,0.49225068,0.49225068,0.061531335,0.061531335,0.061531335,75,63,58,3,3,3,1.6,1.9047619,2.0689654,2.0,2.0,2.0,2.2,3.2,3.4,1.0,1.0,1.0
04848,TOLEDO METCALF FIELD,OH,41.56306,-83.47639,5936,8,8,8,0,0,0,0.49225068,0.49225068,0.49225068,0.0,0.0,0.0,219,157,135,8,7,7,1.9178082,2.6433122,3.0666666,1.125,1.1428572,1.1428572,3.0,5.3333335,4.714286,1.0,1.0,1.0
12932,ALICE INTL AP,TX,27.741110000000003,-98.02472,5936,8,7,7,0,0,0,0.49225068,0.43071935,0.43071935,0.0,0.0,0.0,65,59,56,11,8,8,1.6615385,1.7457627,1.8214285,1.6363636,1.875,1.875,3.6,4.25,3.6,1.0,1.0,1.0
23078,DEMING MUNICIPAL AP,NM,32.26222,-107.72056,5936,8,8,8,1,1,1,0.49225068,0.49225068,0.49225068,0.061531335,0.061531335,0.061531335,11,9,9,0,0,0,1.0,1.1111112,1.1111112,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93027,ST JOHNS INDUSTRIAL AIR PARK,AZ,34.51833,-109.37917,5936,8,8,8,0,0,0,0.49225068,0.49225068,0.49225068,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
13960,DALLAS LOVE FIELD,TX,32.85205,-96.855515,5269,7,7,7,0,0,0,0.4852439,0.4852439,0.4852439,0.0,0.0,0.0,165,128,115,19,17,14,2.2060606,2.828125,3.1391304,2.0526316,2.2941177,2.7857144,5.0,6.5,6.5,1.0,1.0,1.0
94817,PONTIAC OAKLAND COUNTY INTL AP,MI,42.665,-83.41806,6028,8,8,8,0,0,0,0.4847379,0.4847379,0.4847379,0.0,0.0,0.0,256,193,168,14,12,12,2.84375,3.7720208,4.3333335,1.2857143,1.5,1.5,10.0,15.571428,15.25,1.0,1.0,1.0
04853,CLEVELAND BURKE LAKEFRONT AP,OH,41.5175,-81.68361,6089,8,7,6,1,1,1,0.47988176,0.41989654,0.35991132,0.05998522,0.05998522,0.05998522,251,193,164,7,6,6,1.8645419,2.3834198,2.7987804,1.8571428,1.8333334,1.8333334,1.6666666,1.75,4.5,1.0,1.0,1.0
13769,OCEANA NAS,VA,36.81667,-76.03333,3073,4,4,4,0,0,0,0.47543117,0.47543117,0.47543117,0.0,0.0,0.0,60,52,49,1,1,1,1.5666667,1.7692307,1.8775511,1.0,1.0,1.0,3.6666667,3.6666667,3.6666667,1.0,1.0,1.0
03196,NOGALES INTL AP,AZ,31.42083,-110.84583,6150,8,8,8,0,0,0,0.47512195,0.47512195,0.47512195,0.0,0.0,0.0,21,19,19,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
04724,NIAGARA FALLS INTL AP,NY,43.107775,-78.94167,6150,8,8,8,0,0,0,0.47512195,0.47512195,0.47512195,0.0,0.0,0.0,100,81,75,1,1,1,1.84,2.271605,2.4533334,2.0,2.0,2.0,1.6,2.4,3.1666667,1.0,1.0,1.0
12918,HOUSTON WILLIAM P HOBBY AP,TX,29.63806,-95.28194,6150,8,8,8,1,1,1,0.47512195,0.47512195,0.47512195,0.059390243,0.059390243,0.059390243,140,115,108,8,8,8,1.6571429,2.0086956,2.1388888,1.0,1.0,1.0,2.8,3.2,3.1666667,1.0,1.0,1.0
12959,MCALLEN MILLER INTL AP,TX,26.18389,-98.25389,6150,8,6,6,0,0,0,0.47512195,0.35634145,0.35634145,0.0,0.0,0.0,46,40,37,5,5,5,1.3913044,1.5,1.5945946,1.2,1.2,1.2,2.0,2.0,2.0,1.0,1.0,1.0
13939,GREENVILLE ASOS,MS,33.4825,-90.98528,6150,8,8,8,1,1,1,0.47512195,0.47512195,0.47512195,0.059390243,0.059390243,0.059390243,179,142,124,22,21,21,1.6089386,1.971831,2.2258065,1.3636364,1.4285715,1.4285715,2.8333333,3.142857,3.2857144,1.0,1.0,1.0
13977,TEXARKANA WEBB FIELD,AR,33.456,-93.98776,6150,8,8,8,0,0,0,0.47512195,0.47512195,0.47512195,0.0,0.0,0.0,168,139,120,12,12,11,1.6785715,2.028777,2.35,1.9166666,1.9166666,2.090909,3.2,3.4285715,4.375,1.0,1.0,1.0
24172,LOVELOCK DERBY FIELD,NV,40.068086666666666,-118.56919,6150,8,8,7,0,0,0,0.47512195,0.47512195,0.4157317,0.0,0.0,0.0,3,3,3,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
53841,FRANKFORT CAPITAL CITY AP,KY,38.18472,-84.90333,6150,8,8,8,0,0,0,0.47512195,0.47512195,0.47512195,0.0,0.0,0.0,280,214,178,13,12,12,1.9035715,2.4859812,2.988764,1.3076923,1.3333334,1.3333334,3.1666667,3.5714285,5.0,1.0,1.0,1.0
53866,SHELBYVILLE MUNICIPAL AP,IN,39.57806,-85.80333,6150,8,8,8,0,0,0,0.47512195,0.47512195,0.47512195,0.0,0.0,0.0,243,199,168,24,22,21,1.9135803,2.3366835,2.767857,1.625,1.7727273,1.8571428,3.3333333,4.3333335,3.4,1.0,1.0,1.0
93812,CINCINNATI MUNICIPAL AP LUNKEN FIELD,OH,39.10333,-84.41889,6150,8,7,7,0,0,0,0.47512195,0.4157317,0.4157317,0.0,0.0,0.0,358,274,231,8,8,8,2.3631284,2.9270072,3.4112554,2.625,2.625,2.625,7.3333335,8.666667,9.833333,1.0,1.0,1.0
94128,LOGAN CACHE AP,UT,41.78722,-111.85333,6150,8,7,7,0,0,0,0.47512195,0.4157317,0.4157317,0.0,0.0,0.0,19,16,15,0,0,0,1.1578947,1.1875,1.2,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
93129,CEDAR CITY MUNICIPAL AP,UT,37.7081325,-113.095055,5389,7,7,7,0,0,0,0.47443867,0.47443867,0.47443867,0.0,0.0,0.0,2,2,2,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94225,HOQUIAM BOWERMAN AP,WA,46.97274,-123.93024,2312,3,3,3,0,0,0,0.4739403,0.4739403,0.4739403,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
03856,HUNTSVILLE INTL AP JONES FIELD,AL,34.64396,-86.78637333333332,6940,9,8,8,0,0,0,0.47366714,0.42103747,0.42103747,0.0,0.0,0.0,410,308,262,36,30,30,2.2512195,2.831169,3.2862597,1.5555556,1.7333333,1.7333333,5.0,7.1666665,7.857143,1.0,1.0,1.0
03937,LAKE CHARLES REGIONAL AP,LA,30.12472,-93.22832999999999,6940,9,8,8,1,1,1,0.47366714,0.42103747,0.42103747,0.052629683,0.052629683,0.052629683,126,114,107,6,6,6,1.3650794,1.4912281,1.5794393,1.0,1.0,1.0,2.5,2.6,2.8,1.0,1.0,1.0
12924,CORPUS CHRISTI INTL AP,TX,27.7742,-97.5122,6940,9,9,9,0,0,0,0.47366714,0.47366714,0.47366714,0.0,0.0,0.0,79,65,61,9,6,6,1.8227848,2.1384616,2.262295,1.7777778,2.1666667,2.1666667,5.0,6.6,5.285714,1.0,1.0,1.0
13877,BRISTOL TRI CITY AP,TN,36.47967,-82.39898,6940,9,9,8,0,0,0,0.47366714,0.47366714,0.42103747,0.0,0.0,0.0,340,250,212,20,15,15,1.6294118,2.14,2.509434,1.6,1.9333333,1.9333333,2.0,2.0,3.1666667,1.0,1.0,1.0
13881,CHARLOTTE DOUGLAS INTL AP,NC,35.223380000000006,-80.954994,6940,9,9,9,0,0,0,0.47366714,0.47366714,0.47366714,0.0,0.0,0.0,499,375,325,14,12,12,1.5591183,1.9813334,2.2461538,1.2142857,1.25,1.25,3.5714285,4.625,4.3333335,1.0,1.0,1.0
13889,JACKSONVILLE INTL AP,FL,30.495,-81.6936025,6940,9,9,9,0,0,0,0.47366714,0.47366714,0.47366714,0.0,0.0,0.0,337,284,259,4,4,4,1.6884273,1.9929577,2.177606,1.0,1.0,1.0,3.75,3.6666667,3.8333333,1.0,1.0,1.0
13957,SHREVEPORT REGIONAL AP,LA,32.447205000000004,-93.8242725,6940,9,9,9,3,3,3,0.47366714,0.47366714,0.47366714,0.15788905,0.15788905,0.15788905,273,233,204,23,18,17,2.0659342,2.420601,2.764706,1.6956521,2.1666667,2.2941177,8.0,9.333333,6.6,1.0,1.0,1.0
14734,NEWARK INTL AP,NJ,40.6825,-74.16942,6940,9,9,9,0,0,0,0.47366714,0.47366714,0.47366714,0.0,0.0,0.0,371,281,220,14,14,14,2.9218328,3.8256228,4.8772726,1.8571428,1.8571428,1.8571428,11.666667,12.0,11.75,1.0,1.0,1.0
14926,ST CLOUD REGIONAL AP,MN,45.5433,-94.0513,6940,9,9,8,0,0,0,0.47366714,0.47366714,0.42103747,0.0,0.0,0.0,104,83,76,3,3,3,1.9134616,2.373494,2.5789473,1.0,1.0,1.0,2.7142856,3.2857144,4.0,1.0,1.0,1.0
93738,WASHINGTON DC DULLES INTL AP,VA,38.934870000000004,-77.44728500000001,6940,9,8,8,1,1,1,0.47366714,0.42103747,0.42103747,0.052629683,0.052629683,0.052629683,626,435,346,28,26,24,3.1006389,4.448276,5.580925,1.8571428,2.0,2.1666667,13.4,14.8,15.4,1.0,1.0,1.0
94860,GRAND RAPIDS GERALD R FORD INTL AP,MI,42.88242,-85.523708,6940,9,8,8,0,0,0,0.47366714,0.42103747,0.42103747,0.0,0.0,0.0,137,109,98,15,12,10,1.4452555,1.6880734,1.8367347,1.4,1.4166666,1.5,1.6666666,1.8333334,1.7142857,1.0,1.0,1.0
53862,PERRY FOLEY AP,FL,30.07194,-83.57361,3195,4,4,4,2,2,2,0.457277,0.457277,0.457277,0.2286385,0.2286385,0.2286385,47,43,38,0,0,0,1.2553191,1.3720931,1.5526316,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
53915,NEW IBERIA ACADIANA REGIONAL AP,LA,30.0375,-91.88389249999999,4809,6,6,6,2,2,2,0.45570806,0.45570806,0.45570806,0.15190268,0.15190268,0.15190268,77,70,66,5,4,4,1.2857143,1.4,1.4848485,1.0,1.0,1.0,1.0,1.3333334,1.3333334,1.0,1.0,1.0
93033,CARLSBAD CAVERN CITY AP,NM,32.335499999999996,-104.26066499999999,2406,3,3,3,0,0,0,0.45542395,0.45542395,0.45542395,0.0,0.0,0.0,11,11,11,3,3,3,1.1818181,1.1818181,1.1818181,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24143,GREAT FALLS INTL AP,MT,47.47331,-111.38220666666666,6455,8,8,8,1,1,1,0.45267233,0.45267233,0.45267233,0.05658404,0.05658404,0.05658404,39,36,31,3,3,2,1.3846154,1.4722222,1.6774193,1.3333334,1.3333334,1.5,1.0,1.0,1.3333334,1.0,1.0,1.0
03029,WINDOW ROCK AIRPORT,AZ,35.657360000000004,-109.06102,5722,7,6,6,0,0,0,0.44682804,0.38299546,0.38299546,0.0,0.0,0.0,2,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14820,CLEVELAND HOPKINS INTL AP,OH,41.40535,-81.85239,6544,8,8,7,0,0,0,0.4465159,0.4465159,0.3907014,0.0,0.0,0.0,302,227,195,6,5,5,1.7913908,2.3171806,2.6871796,2.0,2.0,2.0,2.25,2.25,6.8333335,1.0,1.0,1.0
24131,BOISE AIR TERMINAL,ID,43.5666,-116.24051,6544,8,8,8,0,0,0,0.4465159,0.4465159,0.4465159,0.0,0.0,0.0,30,21,20,2,1,1,1.2333333,1.3333334,1.3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03031,ODESSA SCHLEMEYER FIELD,TX,31.92056,-102.38667,2495,3,3,3,1,1,1,0.43917835,0.43917835,0.43917835,0.14639279,0.14639279,0.14639279,40,37,36,13,13,13,1.45,1.5675676,1.6111112,1.3076923,1.3076923,1.3076923,3.5,2.6666667,2.6666667,1.0,1.0,1.0
64775,ROME GRIFFISS AIRFIELD,NY,43.23389,-75.41167,4992,6,6,6,0,0,0,0.4390024,0.4390024,0.4390024,0.0,0.0,0.0,150,119,102,9,9,9,2.42,3.0336134,3.5294118,1.1111112,1.1111112,1.1111112,3.3333333,9.0,10.333333,1.0,1.0,1.0
24128,WINNEMUCCA MUNICIPAL AIRPORT,NV,40.9017525,-117.80781999999999,6726,8,8,8,0,0,0,0.43443355,0.43443355,0.43443355,0.0,0.0,0.0,1,1,1,0,0,0,1.0,1.0,1.0,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
03811,JACKSON MCKELLAR-SIPES REGIONAL AP,TN,35.59304,-88.91668,5905,7,7,7,0,0,0,0.43298054,0.43298054,0.43298054,0.0,0.0,0.0,150,115,99,14,12,10,1.56,1.8521739,2.090909,1.3571428,1.4166666,1.5,3.4,4.0,4.2,1.0,1.0,1.0
93167,KINGMAN MOHAVE COUNTY AP,AZ,35.25774,-113.93303,3379,4,3,3,0,0,0,0.43237644,0.32428232,0.32428232,0.0,0.0,0.0,5,5,5,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
03994,SEDALIA MEMORIAL AP,MO,38.70677333333333,-93.18044333333334,5936,7,7,7,0,0,0,0.43071935,0.43071935,0.43071935,0.0,0.0,0.0,83,72,64,3,3,3,1.7951807,2.0694444,2.3125,1.3333334,1.3333334,1.3333334,3.5,3.5,3.6666667,1.0,1.0,1.0
04849,ELYRIA LORAIN COUNTY AP,OH,41.34611,-82.17944,5936,7,6,6,0,0,0,0.43071935,0.369188,0.369188,0.0,0.0,0.0,235,180,157,10,9,8,1.8893617,2.411111,2.7579618,1.7,1.6666666,1.875,3.5,6.0,6.0,1.0,1.0,1.0
13786,ELIZABETH CITY COAST GUARD AIR STN,NC,36.26056,-76.175,5936,7,7,7,0,0,0,0.43071935,0.43071935,0.43071935,0.0,0.0,0.0,116,104,88,0,0,0,1.387931,1.5480769,1.8295455,NaN,NaN,NaN,1.6666666,1.6666666,2.6,NaN,NaN,NaN
14897,WAUSAU DOWNTOWN AP,WI,44.92774666666667,-89.62664333333333,5936,7,7,7,0,0,0,0.43071935,0.43071935,0.43071935,0.0,0.0,0.0,87,72,63,12,11,10,1.5172414,1.8194444,2.063492,1.3333334,1.4545455,1.5,1.8,2.8,3.0,1.0,1.0,1.0
24286,CRESCENT CITY MCNAMARA AP,CA,41.78028,-124.23667,5936,7,5,4,0,0,0,0.43071935,0.30765668,0.24612534,0.0,0.0,0.0,0,0,0,0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94938,BRAINERD CROW WING COUNTY AP,MN,46.40472,-94.13083,5936,7,7,7,1,1,1,0.43071935,0.43071935,0.43071935,0.061531335,0.061531335,0.061531335,88,77,71,5,4,4,2.1363637,2.4285715,2.633803,2.4,3.0,3.0,5.6,5.8,5.3333335,3.0,3.0,3.0
03940,JACKSON INTL AP,MS,32.3205,-90.0777,6940,8,8,8,1,1,1,0.42103747,0.42103747,0.42103747,0.052629683,0.052629683,0.052629683,496,374,309,36,28,26,1.8145162,2.3475935,2.8090615,1.8888888,2.2142856,2.3076923,2.4,2.6666667,4.1666665,1.0,1.0,1.0
12843,VERO BEACH INTL AP,FL,27.651055,-80.41995,6940,8,8,8,0,0,0,0.42103747,0.42103747,0.42103747,0.0,0.0,0.0,20,19,19,1,1,1,1.1,1.1578947,1.1578947,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
12844,WEST PALM BEACH INTL AP,FL,26.684700000000003,-80.0994,6940,8,8,8,1,1,1,0.42103747,0.42103747,0.42103747,0.052629683,0.052629683,0.052629683,81,76,72,3,3,3,1.4814814,1.5526316,1.6388888,1.0,1.0,1.0,2.25,2.25,2.25,1.0,1.0,1.0
13737,NORFOLK INTL AP,VA,36.9033075,-76.192205,6940,8,7,6,0,0,0,0.42103747,0.3684078,0.3157781,0.0,0.0,0.0,208,175,159,2,2,2,1.7932693,2.12,2.3333333,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0
13781,WILMINGTON NEW CASTLE COUNTY AP,DE,39.6744,-75.60567,6940,8,8,8,2,2,2,0.42103747,0.42103747,0.42103747,0.10525937,0.10525937,0.10525937,416,304,247,14,12,11,2.4086537,3.2072368,3.910931,1.7142857,1.75,1.8181819,11.166667,11.666667,10.428572,3.0,3.0,3.0
13883,COLUMBIA METROPOLITAN AP,SC,33.942708,-81.11885399999998,6940,8,8,8,2,2,2,0.42103747,0.42103747,0.42103747,0.10525937,0.10525937,0.10525937,537,407,344,48,43,41,2.0242085,2.5945945,3.0465117,1.6666666,1.7674419,1.8536586,5.4,5.6666665,5.75,1.0,1.0,2.5
14733,BUFFALO NIAGARA INTL AP,NY,42.93997,-78.73615,6940,8,8,8,0,0,0,0.42103747,0.42103747,0.42103747,0.0,0.0,0.0,157,128,113,3,3,3,1.9235669,2.359375,2.6725664,1.6666666,1.6666666,1.6666666,4.0,4.0,4.6666665,1.0,1.0,1.0
94830,TOLEDO EXPRESS AIRPORT,OH,41.58810666666667,-83.80275999999999,6940,8,8,8,0,0,0,0.42103747,0.42103747,0.42103747,0.0,0.0,0.0,281,210,174,11,10,10,1.9501779,2.5714285,3.0804598,1.0909091,1.1,1.1,4.0,5.5,5.285714,1.0,1.0,1.0
94815,KALAMAZOO BATTLE CREEK INTL AP,MI,42.23472,-85.55194,6119,7,7,7,0,0,0,0.4178379,0.4178379,0.4178379,0.0,0.0,0.0,154,115,99,14,9,9,1.6558442,2.0869565,2.4040403,1.7857143,2.2222223,2.2222223,4.0,3.4,3.6,1.0,1.0,1.0
94985,MARSHFIELD MUNICIPAL AP,WI,44.63806,-90.1875,6120,7,7,7,0,0,0,0.4177696,0.4177696,0.4177696,0.0,0.0,0.0,80,67,63,7,7,7,1.6875,2.0149255,2.142857,1.1428572,1.1428572,1.1428572,1.3333334,1.6666666,1.8571428,1.0,1.0,1.0
03849,LONDON CORBIN AP,KY,37.08722,-84.07694,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,310,235,198,4,4,4,2.0258064,2.5957446,3.0454545,1.0,1.0,1.0,9.428572,9.714286,10.571428,1.0,1.0,1.0
03893,BLOOMINGTON MONROE COUNTY AP,IN,39.13333,-86.61667,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,167,132,115,15,14,14,1.6646707,2.1060605,2.4173913,1.1333333,1.2142857,1.2142857,2.4285715,2.4285715,2.4285715,1.0,1.0,1.0
03971,DALLAS REDBIRD AP,TX,32.68083,-96.86806,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,175,138,129,23,21,19,2.0628572,2.6014493,2.7751937,1.9130435,2.0952382,2.3157895,6.4,6.1666665,7.6666665,1.0,1.0,1.0
04839,HOLLAND TULIP CITY AP,MI,42.74611,-86.09667,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,93,73,66,10,8,7,1.3763441,1.630137,1.7575758,1.2,1.25,1.2857143,1.0,1.0,1.0,1.0,1.0,1.0
04846,VALPARAISO PORTER COUNTY MUNICIPAL AP,IN,41.4525,-87.00583,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,190,153,126,35,28,25,1.9789474,2.4379084,2.952381,1.7428571,2.142857,2.4,4.0,4.4,5.2,1.0,1.0,1.0
13839,DOTHAN REGIONAL AP,AL,31.319045000000003,-85.44986,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,329,258,230,11,11,11,2.142857,2.6976745,3.0217392,1.8181819,1.8181819,1.8181819,9.2,12.8,10.833333,1.0,1.0,1.0
13869,ALBANY SW GEORGIA REGIONAL AP,GA,31.53556,-84.19444,6150,7,7,7,1,1,1,0.4157317,0.4157317,0.4157317,0.059390243,0.059390243,0.059390243,226,184,157,12,11,11,2.0486727,2.472826,2.8853502,1.6666666,1.8181819,1.8181819,2.0,1.75,1.75,1.0,1.0,1.0
13927,JACKSON HAWKINS FIELD,MS,32.33667,-90.22139,6150,7,7,7,1,1,1,0.4157317,0.4157317,0.4157317,0.059390243,0.059390243,0.059390243,407,314,265,32,27,23,1.8771498,2.366242,2.7698114,1.78125,1.925926,2.1304348,6.0,7.0,6.0,1.0,1.0,1.0
14921,LONE ROCK TRI COUNTY AP,WI,43.21194,-90.18139,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,123,98,85,22,19,18,1.6422764,1.9387755,2.2,1.4090909,1.5263158,1.6111112,3.2,3.6,3.6666667,1.0,1.0,1.0
53907,ARLINGTON MUNICIPAL AP,TX,32.66361,-97.09389,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,194,152,141,24,21,19,2.1804123,2.7697368,2.9858155,2.0833333,2.3809524,2.631579,3.6,7.0,7.0,1.0,1.0,1.0
92806,ST PETERSBURG ALBERT WHITTED AP,FL,27.76472,-82.6275,6150,7,7,7,0,0,0,0.4157317,0.4157317,0.4157317,0.0,0.0,0.0,89,80,74,1,1,1,1.505618,1.675,1.8108108,1.0,1.0,1.0,3.0,2.5,2.75,1.0,1.0,1.0
03866,MERIDIAN NAAS,MS,32.55,-88.56667,2678,3,3,3,0,0,0,0.4091673,0.4091673,0.4091673,0.0,0.0,0.0,106,88,82,3,3,3,1.4716982,1.7613636,1.8902439,1.0,1.0,1.0,4.5,5.0,5.0,1.0,1.0,1.0
24126,OGDEN HINKLEY AIRPORT,UT,41.19611,-112.01139,5389,6,6,6,0,0,0,0.40666172,0.40666172,0.40666172,0.0,0.0,0.0,18,16,16,0,0,0,1.3333334,1.5,1.5,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
03855,PENSACOLA FOREST SHERMAN NAS,FL,30.35,-87.31667,1827,2,1,1,0,0,0,0.3998358,0.1999179,0.1999179,0.0,0.0,0.0,27,26,24,0,0,0,1.2592592,1.2692307,1.375,NaN,NaN,NaN,1.0,1.0,1.0,NaN,NaN,NaN
94032,CUSTER COUNTY AP,SD,43.73306,-103.61139,5540,6,6,6,0,0,0,0.3955776,0.3955776,0.3955776,0.0,0.0,0.0,80,72,69,0,0,0,1.3,1.4444444,1.5072464,NaN,NaN,NaN,1.5,2.6666667,2.25,NaN,NaN,NaN
